signal_id,timestamp_utc,direction,entry_price,MFE_ticks,MAE_ticks,outcome_sl2,outcome_sl3,outcome_sl4,outcome_sl5,outcome_sl6,outcome_sl7,outcome_sl10,classification,time_to_tp_sec,time_to_sl5_sec
3982,2026-07-21 14:04:59 UTC,LONG,1.6060,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,75.6,N/A
3983,2026-07-21 14:11:59 UTC,LONG,1.6070,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,658.3
3984,2026-07-21 14:19:59 UTC,LONG,1.6040,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,24.9,N/A
3985,2026-07-21 14:32:59 UTC,LONG,1.5990,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,2.9,N/A
3986,2026-07-21 14:37:59 UTC,SHORT,1.6010,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,227.5,N/A
3987,2026-07-21 14:42:59 UTC,SHORT,1.6030,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,557.1,N/A
3988,2026-07-21 14:46:59 UTC,SHORT,1.6040,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,253.4,N/A
3989,2026-07-21 14:55:59 UTC,LONG,1.6020,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,123.1,N/A
3990,2026-07-21 15:02:59 UTC,SHORT,1.6030,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,542.4
3991,2026-07-21 15:11:59 UTC,SHORT,1.6070,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,898.5,N/A
3992,2026-07-21 15:18:59 UTC,LONG,1.6080,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,51.9,N/A
3993,2026-07-21 15:29:59 UTC,LONG,1.6050,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,325.3,N/A
3994,2026-07-21 15:34:59 UTC,LONG,1.6050,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,25.3,N/A
3995,2026-07-21 15:39:59 UTC,SHORT,1.6080,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,8.2,N/A
3996,2026-07-21 15:48:59 UTC,LONG,1.6080,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,239.7,N/A
3997,2026-07-21 15:52:59 UTC,SHORT,1.6100,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,13.0,N/A
3998,2026-07-21 15:56:59 UTC,SHORT,1.6110,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,63.3,N/A
3999,2026-07-21 15:59:59 UTC,SHORT,1.6090,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,7.0,N/A
4000,2026-07-21 16:03:59 UTC,LONG,1.6060,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,340.6
4001,2026-07-21 16:11:59 UTC,LONG,1.6010,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,335.9,N/A
4002,2026-07-21 16:22:59 UTC,SHORT,1.6010,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,99.5,N/A
4003,2026-07-21 16:25:59 UTC,SHORT,1.5990,2.0,5.0,LOSS,LOSS,LOSS,LOSS,WIN,WIN,WIN,SAVED_BY_SL10,1300.0,528.0
4004,2026-07-21 16:28:59 UTC,LONG,1.6010,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,168.1,N/A
4005,2026-07-21 16:32:59 UTC,SHORT,1.6010,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,514.3,N/A
4006,2026-07-21 16:43:59 UTC,LONG,1.6000,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,656.2,N/A
4007,2026-07-21 16:49:59 UTC,LONG,1.6000,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,296.2,N/A
4008,2026-07-21 17:00:59 UTC,SHORT,1.6040,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,322.1,N/A
4009,2026-07-21 17:04:59 UTC,SHORT,1.6040,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,82.1,N/A
4010,2026-07-21 17:10:59 UTC,LONG,1.6000,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1039.5
4011,2026-07-21 17:16:59 UTC,LONG,1.5990,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,360.9,N/A
4012,2026-07-21 17:20:59 UTC,SHORT,1.5970,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,439.5,N/A
4013,2026-07-21 17:25:59 UTC,SHORT,1.5990,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,12.2,N/A
4014,2026-07-21 17:31:59 UTC,LONG,1.5970,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,62.4,N/A
4015,2026-07-21 17:41:59 UTC,SHORT,1.6000,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,295.8,N/A
4016,2026-07-21 18:08:59 UTC,SHORT,1.5990,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,949.0,N/A
4017,2026-07-21 18:23:59 UTC,LONG,1.6000,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,803.3,224.1
4018,2026-07-21 18:34:59 UTC,LONG,1.6000,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,143.3,N/A
4019,2026-07-21 18:38:59 UTC,SHORT,1.6020,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,36.2,N/A
4020,2026-07-21 19:00:59 UTC,LONG,1.5970,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,191.1,N/A
4021,2026-07-21 19:09:59 UTC,SHORT,1.5980,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,196.4,N/A
4022,2026-07-21 19:18:59 UTC,LONG,1.5980,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,204.3,N/A
4023,2026-07-21 19:21:59 UTC,SHORT,1.5960,1.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,24.5
4024,2026-07-21 19:28:59 UTC,SHORT,1.5990,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,10.3,N/A
4025,2026-07-21 19:50:59 UTC,SHORT,1.6030,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,30.8,N/A
4026,2026-07-21 20:07:59 UTC,LONG,1.5980,1.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,2691.1
4027,2026-07-21 20:11:59 UTC,LONG,1.5980,1.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,2451.1
4028,2026-07-21 20:26:59 UTC,LONG,1.5950,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,187.3,N/A
4029,2026-07-21 20:34:59 UTC,SHORT,1.5980,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,326.5,N/A
4030,2026-07-21 20:38:59 UTC,SHORT,1.5970,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,265.7,N/A
4031,2026-07-21 20:48:59 UTC,LONG,1.5950,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,2872.9,933.8
4032,2026-07-21 20:55:59 UTC,LONG,1.5940,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,78.2,N/A
4033,2026-07-21 21:05:59 UTC,LONG,1.5910,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,115.5,N/A
4034,2026-07-21 21:11:59 UTC,SHORT,1.5930,1.0,5.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1680.5
4035,2026-07-21 21:24:59 UTC,SHORT,1.5940,1.0,4.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,N/A
4036,2026-07-21 21:29:59 UTC,SHORT,1.5940,1.0,4.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,N/A
4037,2026-07-21 21:35:59 UTC,SHORT,1.5950,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1069.1,N/A
4038,2026-07-21 21:42:59 UTC,SHORT,1.5960,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,213.5,N/A
4039,2026-07-21 21:45:59 UTC,LONG,1.5960,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,814.1,N/A
4040,2026-07-21 21:55:59 UTC,LONG,1.5940,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,75.7,N/A
4041,2026-07-21 22:00:59 UTC,SHORT,1.5960,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,34.4,N/A
4042,2026-07-21 22:13:59 UTC,SHORT,1.5960,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1924.0,N/A
4043,2026-07-21 22:17:59 UTC,LONG,1.5970,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,943.9,N/A
4044,2026-07-21 22:31:59 UTC,SHORT,1.5970,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,308.1,N/A
4045,2026-07-21 22:40:59 UTC,LONG,1.5960,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,980.9
4046,2026-07-21 22:52:59 UTC,LONG,1.5930,2.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,2353.6,589.9
4047,2026-07-21 23:00:59 UTC,LONG,1.5900,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,1865.8,554.5
4048,2026-07-21 23:05:59 UTC,LONG,1.5870,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,40.6,N/A
4049,2026-07-21 23:07:59 UTC,LONG,1.5870,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,14.4,N/A
4050,2026-07-21 23:21:59 UTC,SHORT,1.5870,0.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,605.8
4051,2026-07-21 23:28:59 UTC,SHORT,1.5900,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,557.9,193.6
4052,2026-07-21 23:32:59 UTC,SHORT,1.5920,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,33.3,N/A
4053,2026-07-21 23:41:59 UTC,LONG,1.5890,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,850.5,N/A
4054,2026-07-21 23:46:59 UTC,LONG,1.5890,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,550.5,N/A
4055,2026-07-21 23:49:59 UTC,LONG,1.5900,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,563.9,N/A
4056,2026-07-21 23:52:59 UTC,SHORT,1.5880,1.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1097.4
4057,2026-07-22 00:01:59 UTC,SHORT,1.5890,0.0,8.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,557.4
4058,2026-07-22 00:11:59 UTC,SHORT,1.5930,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,87.3,N/A
4059,2026-07-22 00:24:59 UTC,SHORT,1.5940,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,243.2,N/A
4060,2026-07-22 00:34:59 UTC,LONG,1.5950,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,2393.0
4061,2026-07-22 00:50:59 UTC,LONG,1.5920,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,481.8,N/A
4062,2026-07-22 01:02:59 UTC,SHORT,1.5910,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,713.0,N/A
4063,2026-07-22 01:19:59 UTC,LONG,1.5890,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,12.3,N/A
4064,2026-07-22 01:27:59 UTC,LONG,1.5880,1.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,791.7
4065,2026-07-22 01:31:59 UTC,SHORT,1.5840,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,566.0,N/A
4066,2026-07-22 01:37:59 UTC,SHORT,1.5870,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,11.4,N/A
4067,2026-07-22 01:41:59 UTC,SHORT,1.5840,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,35.0,N/A
4068,2026-07-22 01:45:59 UTC,LONG,1.5850,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,64.6,N/A
4069,2026-07-22 01:50:59 UTC,SHORT,1.5850,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,581.0,N/A
4070,2026-07-22 01:59:59 UTC,LONG,1.5850,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,6.3,N/A
4071,2026-07-22 02:05:59 UTC,LONG,1.5830,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,786.5,N/A
4072,2026-07-22 02:21:59 UTC,SHORT,1.5830,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,807.0,N/A
4073,2026-07-22 02:28:59 UTC,LONG,1.5850,1.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1728.1
4074,2026-07-22 02:31:59 UTC,SHORT,1.5830,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,207.0,N/A
4075,2026-07-22 02:38:59 UTC,LONG,1.5820,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,154.7,N/A
4076,2026-07-22 02:44:59 UTC,SHORT,1.5820,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,381.0,N/A
4077,2026-07-22 02:49:59 UTC,LONG,1.5830,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1002.5,N/A
4078,2026-07-22 02:55:59 UTC,LONG,1.5810,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,344.7,N/A
4079,2026-07-22 03:03:59 UTC,SHORT,1.5830,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,310.8,N/A
4080,2026-07-22 03:08:59 UTC,SHORT,1.5820,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,137.1,N/A
4081,2026-07-22 03:13:59 UTC,LONG,1.5810,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,0.6,N/A
4082,2026-07-22 03:23:59 UTC,SHORT,1.5840,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,2069.4,N/A
4083,2026-07-22 03:28:59 UTC,SHORT,1.5860,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,195.1,N/A
4084,2026-07-22 03:32:59 UTC,SHORT,1.5840,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1529.4,N/A
4085,2026-07-22 03:38:59 UTC,LONG,1.5830,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,1.9,N/A
4086,2026-07-22 03:44:59 UTC,SHORT,1.5850,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,723.0,N/A
4087,2026-07-22 03:48:59 UTC,SHORT,1.5870,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,254.4,N/A
4088,2026-07-22 03:52:59 UTC,SHORT,1.5870,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,14.4,N/A
4089,2026-07-22 04:01:59 UTC,LONG,1.5840,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,100.9,N/A
4090,2026-07-22 04:10:59 UTC,SHORT,1.5890,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,442.0,N/A
4091,2026-07-22 04:16:59 UTC,SHORT,1.5880,1.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,2133.8
4092,2026-07-22 04:20:59 UTC,LONG,1.5880,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,57.6,N/A
4093,2026-07-22 04:25:59 UTC,SHORT,1.5880,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,3115.5,1593.8
4094,2026-07-22 04:29:59 UTC,LONG,1.5880,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,421.2,N/A
4095,2026-07-22 04:33:59 UTC,LONG,1.5880,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,181.2,N/A
4096,2026-07-22 04:38:59 UTC,SHORT,1.5890,2.0,5.0,LOSS,LOSS,LOSS,LOSS,WIN,WIN,WIN,SAVED_BY_SL10,2271.9,813.8
4097,2026-07-22 04:41:59 UTC,SHORT,1.5900,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1392.4,N/A
4098,2026-07-22 04:47:59 UTC,SHORT,1.5910,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,764.6,N/A
4099,2026-07-22 04:59:59 UTC,LONG,1.5910,0.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1117.0
4100,2026-07-22 05:04:59 UTC,LONG,1.5900,0.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,817.0
4101,2026-07-22 05:20:59 UTC,LONG,1.5860,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,818.7,N/A
4102,2026-07-22 05:25:59 UTC,LONG,1.5850,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,43.1,N/A
4103,2026-07-22 05:30:59 UTC,SHORT,1.5850,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,60.8,N/A
4104,2026-07-22 05:37:59 UTC,SHORT,1.5840,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,82.6,N/A
4105,2026-07-22 05:43:59 UTC,LONG,1.5860,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,152.5,N/A
4106,2026-07-22 05:49:59 UTC,SHORT,1.5880,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,384.3,N/A
4107,2026-07-22 05:52:59 UTC,SHORT,1.5870,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,260.5,N/A
4108,2026-07-22 06:01:59 UTC,LONG,1.5840,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,568.1,N/A
4109,2026-07-22 06:05:59 UTC,LONG,1.5830,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,6.5,N/A
4110,2026-07-22 06:14:59 UTC,SHORT,1.5850,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,248.3,N/A
4111,2026-07-22 06:23:59 UTC,LONG,1.5840,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,638.1,N/A
4112,2026-07-22 06:28:59 UTC,SHORT,1.5820,1.0,8.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,444.3
4113,2026-07-22 06:39:59 UTC,SHORT,1.5890,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,307.4,N/A
4114,2026-07-22 06:46:59 UTC,LONG,1.5870,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,122.0,N/A
4115,2026-07-22 06:50:59 UTC,LONG,1.5880,1.0,8.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,2415.8
4116,2026-07-22 07:05:59 UTC,LONG,1.5870,2.0,7.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,3294.2,1753.0
4117,2026-07-22 07:11:59 UTC,LONG,1.5870,2.0,7.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,2934.2,1393.0
4118,2026-07-22 07:19:59 UTC,SHORT,1.5850,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,675.8,N/A
4119,2026-07-22 07:31:59 UTC,SHORT,1.5840,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,180.5,N/A
4120,2026-07-22 07:39:59 UTC,LONG,1.5820,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,241.2,N/A
4121,2026-07-22 07:49:59 UTC,SHORT,1.5830,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,640.6
4122,2026-07-22 08:00:59 UTC,SHORT,1.5880,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,35.1,N/A
4123,2026-07-22 08:05:59 UTC,LONG,1.5910,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,84.8,N/A
4124,2026-07-22 08:10:59 UTC,SHORT,1.6000,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,1.1,N/A
4125,2026-07-22 08:20:59 UTC,LONG,1.5970,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,36.5,N/A
4126,2026-07-22 08:25:59 UTC,SHORT,1.5970,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,16.3,N/A
4127,2026-07-22 08:30:59 UTC,LONG,1.5960,2.0,5.0,LOSS,LOSS,LOSS,LOSS,WIN,WIN,WIN,SAVED_BY_SL10,2117.2,693.9
4128,2026-07-22 08:40:59 UTC,LONG,1.5930,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1365.2,N/A
4129,2026-07-22 08:50:59 UTC,SHORT,1.5930,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,2.6,N/A
4130,2026-07-22 08:56:59 UTC,SHORT,1.5920,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,557.2
4131,2026-07-22 09:06:59 UTC,SHORT,1.6000,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,2.4,N/A
4132,2026-07-22 09:14:59 UTC,LONG,1.5960,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,121.7,N/A
4133,2026-07-22 09:22:59 UTC,SHORT,1.5990,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,49.8,N/A
4134,2026-07-22 09:27:59 UTC,LONG,1.6000,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,6.5,N/A
4135,2026-07-22 09:30:59 UTC,SHORT,1.6010,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,164.2,N/A
4136,2026-07-22 09:37:59 UTC,LONG,1.5980,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,243.9,N/A
4137,2026-07-22 09:47:59 UTC,SHORT,1.6010,2.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,2131.4,1168.0
4138,2026-07-22 09:55:59 UTC,LONG,1.6020,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,687.9,N/A
4139,2026-07-22 10:03:59 UTC,SHORT,1.6020,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,12.6,N/A
4140,2026-07-22 10:07:59 UTC,LONG,1.6030,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,3.2,N/A
4141,2026-07-22 10:11:59 UTC,SHORT,1.6030,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,54.4,N/A
4142,2026-07-22 10:16:59 UTC,LONG,1.6020,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,102.4,N/A
4143,2026-07-22 10:25:59 UTC,LONG,1.6000,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,22.2,N/A
4144,2026-07-22 10:31:59 UTC,SHORT,1.6030,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,2056.1,N/A
